6,10936,8685
9,12564,7728
20,11206,2372
24,15635,465
26,11574,5639
26,11574,5639
26,2925,7885
31,15476,4218
37,8465,9079
37,7240,1961
37,8465,9079
37,16242,7296
37,574,7116
48,48,8650
48,48,8650
48,48,8650
49,13335,5639
49,13335,5639
51,2902,851
52,11602,4218
52,14572,10358
52,11602,4218
53,53,8650
58,10236,6694
58,10236,6694
63,14964,9040
69,8500,9079
69,8500,7296
76,979,6258
77,77,9771
85,5230,6258
85,5230,6258
90,3513,6784
90,3513,6784
91,14624,3109
92,11520,9040
92,11520,9040
93,7517,5931
93,3737,5931
96,7795,11876
96,5462,3583
96,13347,11876
96,7248,11876
101,9176,1326
103,15838,10358
105,7923,5931
105,14003,5931
105,3540,5931
107,4580,1524
112,10876,4756
112,15981,11876
115,10417,10358
119,8456,4756
126,7075,11876
126,7075,11876
133,5442,9771
145,10186,13755
145,3513,6784
146,11126,13800
146,14763,1677
149,1401,6513
153,14624,3109
154,14964,9040
160,14123,9462
168,14964,9040
168,14964,9040
170,11289,5931
171,6857,7606
171,6857,13800
177,13653,11592
190,16138,8650
190,16138,8650
192,6401,2372
192,11206,2372
192,6401,2372
195,14263,8650
198,3737,5931
198,105,5931
200,10429,4756
200,10429,4756
200,10429,4756
205,14624,3109
205,14624,3109
205,14624,3109
210,9306,15237
219,5002,5719
221,8754,11087
222,7240,1961
222,222,1961
222,4036,1961
222,7240,1961
226,14263,8650
226,14263,8650
232,10839,5719
232,13394,5719
232,11428,5719
232,14899,5719
234,10186,13755
234,10186,13755
238,8605,8429
240,5022,7885
241,11732,465
241,241,465
241,11732,465
247,6629,1961
247,11492,1961
253,4105,6513
253,4105,1961
253,9127,8650
253,4105,6513
253,9127,8650
256,2925,9771
257,3698,12997
260,16372,11087
269,8266,9079
269,8266,9079
270,13443,3583
270,13443,11876
270,15072,13800
284,3737,5931
284,12778,5931
289,4585,7606
290,3480,8667
296,15903,13800
299,299,13800
308,7737,5931
320,320,14928
325,10186,13755
333,8613,5931
333,16079,4756
337,2925,9771
339,3869,15237
339,3869,15237
339,339,15237
339,3869,15237
339,3869,15237
340,9151,9771
343,343,7116
343,343,7116
347,10186,13755
347,10186,13755
354,12564,7728
362,10429,4756
368,4105,6513
368,4105,6513
371,9010,5813
377,354,7728
377,354,7728
412,15289,2372
413,10823,465
419,10413,1961
423,9648,3583
423,2551,12733
425,15367,1326
434,9176,1326
434,10429,4756
434,9176,1326
439,15476,4218
439,12675,4218
439,12675,4218
443,16079,4756
443,443,4756
443,443,4756
443,16079,4756
443,8456,4756
444,14668,10358
449,14637,9040
449,14637,9040
453,7652,1677
455,14733,1524
459,15137,3109
459,15137,3109
459,15987,3109
462,462,10358
466,8377,4218
475,3737,5931
475,11579,7606
476,3934,8667
477,8651,1961
478,9271,9771
483,7681,1961
487,7309,9079
491,7309,9079
493,10065,2786
494,77,9771
500,9127,8650
500,9127,8650
503,9665,4756
506,506,3583
507,6415,9462
507,12622,9771
507,7855,9771
507,2925,7885
512,3513,6784
514,4104,8650
514,514,8650
516,10610,8685
519,16248,10358
524,16138,8650
524,16138,8650
526,2902,4616
538,8671,7116
542,5623,5719
542,5623,5719
552,8241,5931
567,5442,9771
567,10936,8685
567,10936,8685
573,6519,4902
573,6519,4902
574,4026,7116
574,16356,9079
577,11691,12997
583,11691,12997
588,8837,8911
593,8221,465
603,16242,9079
603,2540,4616
607,6045,6307
613,8377,4218
625,3467,5719
632,4105,6513
635,6913,8650
635,6913,8650
653,6612,15237
653,6612,15237
654,10610,8685
663,15529,8650
669,2940,11046
672,799,11876
672,799,11876
674,5568,8650
675,5052,3109
678,4104,8650
682,13735,9771
684,12338,8650
684,12338,8650
688,4310,15237
689,14698,1524
689,14698,1524
691,691,465
692,5841,5719
695,6397,5719
696,8605,8429
696,696,8429
697,12891,6513
697,12891,6513
697,12716,6513
697,12891,5714
700,11716,6513
700,11716,6513
710,5022,7885
710,5022,7885
711,3513,6784
711,3513,6784
718,10522,4663
718,10522,4663
720,2071,7885
724,11716,6513
724,11716,6513
724,11716,6513
725,4585,7606
725,4585,7606
732,13997,4218
735,3521,851
735,3521,851
739,8130,4756
739,5883,4756
739,13925,4756
739,5883,4756
740,12778,5931
740,4585,7606
748,13621,13800
748,13621,13800
757,15910,1961
761,9998,4158
761,761,4158
762,8544,8650
762,762,8650
762,762,8650
762,8544,8650
766,1325,8685
767,13680,7728
767,13836,8911
768,7630,9771
771,5978,6258
771,5978,6258
774,5442,9771
782,5044,2372
795,15993,1610
795,4879,4616
795,15993,1610
799,799,11876
802,13653,12392
803,10186,13755
803,10186,13755
803,10186,13755
805,8889,9771
808,4105,1961
813,7517,5931
813,3737,5931
819,7075,11876
819,7075,11876
819,7075,11876
823,12079,8650
823,4844,8650
838,838,7116
838,2577,7116
838,13087,7116
838,13087,7116
838,838,7116
843,563,6784
844,10186,13755
844,10186,13755
847,3611,8667
850,5052,3109
853,853,8650
853,853,8650
853,853,8650
859,5794,2372
859,5794,2372
861,11810,2635
869,4310,15237
870,1525,3109
882,13836,8911
882,13836,8911
884,8176,8667
884,8500,9079
884,10847,8667
886,9122,8685
889,10236,6694
889,10236,6694
889,10236,6694
890,9271,9771
890,13735,9771
890,5442,9771
891,15072,13800
891,15072,13800
891,15072,7606
900,10186,13755
901,105,5931
901,3737,5931
902,5230,6258
902,5230,6258
906,563,6784
922,11126,13800
925,925,851
925,925,851
925,925,851
927,4105,1961
927,4105,6513
927,4105,6513
929,3513,6784
932,932,8650
932,14334,8650
934,6525,2372
934,6095,2372
940,13997,4218
940,13774,851
940,4875,851
940,4875,851
940,4879,851
951,9062,1961
951,4036,1961
951,11668,1961
956,16138,8650
957,13836,8911
957,4854,8911
957,13836,8911
963,443,4756
963,105,5931
965,8642,1524
965,8281,4756
979,979,6258
979,979,6258
981,12879,9079
981,12879,9079
983,8515,11087
989,13997,4218
989,14104,4218
992,3878,9771
996,8889,9771
996,15854,9771
996,996,7885
998,10876,4756
1000,16476,1961
1000,16476,1961
1003,11700,2372
1003,16356,9079
1007,12077,7606
1007,12077,7606
1007,12077,7606
1007,12233,7606
1009,10832,13755
1010,10186,13755
1021,11243,10358
1031,11602,4218
1032,11579,7606
1037,2669,10358
1042,13219,8667
1044,1204,1961
1045,1045,9462
1045,1045,9462
1047,10186,13755
1052,6629,1961
1052,6629,1961
