37,9079,9079
37,9079,9079
37,9079,9079
37,9079,9079
37,9079,9079
48,8650,8650
48,8650,4902
48,8650,8650
48,8650,4902
48,8650,8650
53,8650,4902
53,8650,4902
53,8650,8650
53,8650,8650
53,8650,8650
77,9771,7885
77,9771,9771
77,9771,9771
77,9771,7885
77,9771,7885
96,11876,11876
96,3583,3583
96,11876,3583
96,11876,3583
96,11876,11876
103,10358,10358
103,10358,10358
103,10358,10358
103,10358,10358
103,10358,10358
105,5931,5931
105,5931,5931
105,5931,5931
105,5931,5931
105,5931,5931
205,3109,3109
205,3109,3109
205,3109,3109
205,3109,3109
205,3109,3109
221,11087,11087
221,11087,11087
221,11087,11087
221,11087,11087
221,11087,11087
222,1961,1961
222,1961,1961
222,1961,1961
222,1961,1961
222,1961,1961
232,5719,5719
232,5719,5719
232,5719,5719
232,5719,5719
232,5719,5719
241,465,9462
241,465,9462
241,465,9462
241,465,9462
241,465,465
247,1961,1961
247,1961,1961
247,1961,1961
247,1961,1961
247,1961,1961
299,13800,7606
299,13800,7606
299,13800,7606
299,13800,13800
299,13800,7606
320,14928,14928
320,14928,14928
320,14928,14928
320,14928,14928
320,14928,14928
339,15237,15237
339,15237,15237
339,15237,15237
339,15237,15237
339,15237,15237
343,7116,7116
343,7116,7116
343,7116,7116
343,7116,7116
343,7116,7116
354,7728,7728
354,7728,7728
354,7728,7728
354,7728,7728
354,7728,7728
443,4756,4756
443,4756,4756
443,4756,4756
443,4756,4756
443,4756,4756
462,10358,10358
462,10358,10358
462,10358,10358
462,10358,10358
462,10358,10358
506,3583,11876
506,3583,3583
506,3583,3583
506,3583,3583
506,3583,3583
507,7885,7885
507,9771,9771
507,9771,9771
507,7885,9771
507,7885,9771
514,8650,8650
514,8650,8650
514,8650,8650
514,8650,4902
514,8650,4902
563,6784,6784
563,6784,6784
563,6784,6784
563,6784,6784
563,6784,6784
574,9079,9079
574,7116,7116
574,7116,7116
574,9079,9079
574,7116,7116
654,8685,8685
654,8685,8685
654,8685,8685
654,8685,8685
654,8685,8685
691,465,465
691,465,465
691,465,465
691,465,465
691,465,9462
696,8429,8429
696,8429,8429
696,8429,8429
696,8429,8429
696,8429,8429
697,5813,5813
697,5813,6513
697,5813,5714
697,6513,6513
697,6513,6513
739,4756,4756
739,4756,4756
739,4756,4756
739,4756,4756
739,4756,4756
748,13800,13800
748,7606,7606
748,7606,7606
748,13800,7606
748,13800,13800
761,4158,4158
761,4158,4158
761,4158,4158
761,4158,4158
761,4158,4158
762,8650,8650
762,8650,4902
762,8650,4902
762,8650,4902
762,8650,8650
799,11876,3583
799,11876,3583
799,11876,3583
799,11876,11876
799,11876,11876
838,7116,7116
838,7116,7116
838,7116,7116
838,7116,7116
838,7116,7116
853,8650,8650
853,8650,8650
853,8650,4902
853,8650,4902
853,8650,4902
890,9771,7885
890,9771,9771
890,9771,7885
890,9771,9771
890,9771,7885
925,851,4616
925,851,4616
925,851,4616
925,851,851
925,851,4218
932,8650,8650
932,8650,4902
932,8650,4902
932,8650,8650
932,8650,8650
934,2372,2372
934,2372,4902
934,2372,4902
934,2372,4902
934,2372,4902
940,4218,4218
940,4616,4218
940,4218,4616
940,4616,4218
940,4218,851
957,8911,8911
957,8911,6307
957,8911,8911
957,8911,8911
957,8911,8911
979,6258,6258
979,6258,6258
979,6258,6258
979,6258,6258
979,6258,6258
996,9771,9771
996,7885,7885
996,7885,9771
996,7885,9771
996,9771,7885
1021,10358,10358
1021,10358,10358
1021,10358,10358
1021,10358,10358
1021,10358,10358
1037,4218,4218
1037,4218,851
1037,4218,851
1037,4218,4218
1037,4218,851
1045,9462,465
1045,9462,9462
1045,9462,9462
1045,9462,9462
1045,9462,465
1058,4616,851
1058,4616,4616
1058,4616,4616
1058,4616,4218
1058,4616,4616
1069,6307,8911
1069,6307,6307
1069,8911,6307
1069,6307,6307
1069,8911,8911
1104,8650,8650
1104,8650,4902
1104,8650,4902
1104,8650,4902
1104,8650,4902
1122,2786,2786
1122,2786,2786
1122,2786,2786
1122,2786,2786
1122,2786,2786
1153,4218,851
1153,4218,851
1153,4616,4616
1153,4218,4616
1153,4218,851
1154,2372,4902
1154,2372,2372
1154,2372,2372
1154,2372,4902
1154,2372,4902
1182,1610,1610
1182,1610,1610
1182,1610,1610
1182,1610,1610
1182,1610,1610
1185,6307,6307
1185,6307,6307
1185,6307,8911
1185,8911,8911
1185,6307,6307
1204,1961,1961
1204,1961,1961
1204,1961,1961
1204,1961,1961
1204,1961,1961
1264,11592,11592
1264,11592,11592
1264,11592,11592
1264,11592,11592
1264,11592,11592
1267,7296,7296
1267,7296,7296
1267,7296,7296
1267,7296,7296
1267,7296,7296
1280,8650,4902
1280,8650,4902
1280,8650,8650
1280,8650,8650
1280,8650,8650
1303,9079,9079
1303,9079,9079
1303,9079,9079
1303,9079,9079
1303,9079,9079
1314,9040,9040
1314,9040,9040
1314,9040,9040
1314,9040,9040
1314,9040,9040
1321,1018,1018
1321,1018,1018
1321,1018,1018
1321,1018,1018
1321,1018,1018
1325,8685,8685
1325,8685,8685
1325,8685,8685
1325,8685,8685
1325,8685,8685
1354,7296,7296
1354,7296,7296
1354,7296,7296
1354,7296,7296
1354,7296,7296
1382,6694,6694
1382,6694,6694
1382,6694,6694
1382,6694,6694
1382,6694,6694
1398,9079,9079
1398,9079,9079
1398,9079,9079
1398,9079,9079
1398,9079,9079
1401,6513,5714
1401,6513,5813
1401,5813,5813
1401,5714,5714
