391,10252,391
391,10312,391
391,2295,391
465,3688,9462
465,5955,6694
465,9029,465
758,10914,758
758,9110,758
758,9110,758
851,2902,851
851,4875,851
851,4875,4616
1018,1321,1018
1018,3487,1018
1018,3487,1018
1326,5314,1326
1326,5314,1326
1326,15367,1326
1524,14733,1524
1524,14698,1524
1524,4580,1524
1610,15993,1610
1610,1182,1610
1610,15993,1610
1677,16302,1677
1677,13715,1677
1677,3382,1677
1961,16429,1961
1961,13288,1961
1961,16070,1961
2372,6095,2372
2372,16419,4902
2372,5487,2372
2635,8161,2635
2635,8161,2635
2635,8161,2635
2786,10065,2786
2786,9917,2786
2786,10065,2786
3109,5052,3109
3109,5106,3109
3109,6301,3109
3583,10795,3583
3583,15981,11876
3583,7795,3583
4158,761,4158
4158,9998,4158
4158,9998,4158
4218,2544,4616
4218,1486,851
4218,14104,4218
4616,8675,4218
4616,1486,4218
4616,2544,851
4663,6748,4663
4663,16459,4663
4663,4473,4663
4756,12909,4756
4756,13925,4756
4756,11223,4756
4902,4700,4902
4902,12459,2372
4902,9826,2372
4962,7890,4962
4962,10962,4962
4962,12627,4962
5639,11567,5639
5639,1809,5639
5639,11567,5639
5714,11679,5714
5714,16063,5813
5714,3401,6513
5719,5623,5719
5719,5623,5719
5719,16161,5719
5813,2912,5813
5813,2912,5714
5813,12891,6513
5931,12536,5931
5931,1425,5931
5931,12385,5931
6258,5380,6258
6258,13974,6258
6258,9863,6258
6307,1069,8911
6307,1069,8911
6307,9762,6307
6513,4105,6513
6513,12716,6513
6513,13501,6513
6694,5955,6694
6694,1382,6694
6694,1382,6694
6784,9084,6784
6784,3513,6784
6784,7270,6784
7116,9412,7116
7116,2285,7116
7116,343,7116
7296,1267,7296
7296,1354,7296
7296,1354,7296
7606,7787,13800
7606,6765,13800
7606,6857,13800
7728,6251,7728
7728,354,7728
7728,12564,7728
7885,9550,465
7885,9550,7885
7885,7855,7885
8429,8605,8429
8429,5125,8429
8429,5982,8429
8650,4104,8650
8650,13380,8650
8650,12079,8650
8667,8176,8667
8667,10847,8667
8667,10847,8667
8685,9122,8685
8685,10936,8685
8685,1325,8685
8911,7571,8911
8911,957,8911
8911,1516,8911
9040,13409,9040
9040,11520,9040
9040,13062,9040
9079,574,9079
9079,8266,9079
9079,7256,9079
9462,9029,465
9462,4463,465
9462,1045,9462
9771,8846,9771
9771,8846,7885
9771,3956,7885
10358,15104,10358
10358,3594,10358
10358,14668,10358
10404,3061,10404
10404,10211,10404
10404,10211,10404
11046,14694,11046
11046,14694,11046
11046,14694,11046
11087,8754,11087
11087,8754,11087
11087,8515,11087
11592,1264,11592
11592,10766,11592
11592,10766,11592
11876,5462,3583
11876,15981,11876
11876,4930,11876
12392,12328,12392
12392,9657,12392
12392,13653,12392
12733,6446,12733
12733,2551,12733
12733,2551,12733
12997,12642,12997
12997,13961,12997
12997,12642,15237
13755,10186,13755
13755,10186,13755
13755,3574,13755
13800,5783,7606
13800,6765,13800
13800,6765,13800
14928,320,14928
14928,320,14928
14928,320,14928
14960,15440,14960
14960,13057,14960
14960,13057,14960
15237,11934,15237
15237,13734,15237
15237,15464,15237
